Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations by episode date,Hospitalizations rate by episode date,Hospitalizations by reported date,Hospalizations rate by reported date,Deaths,Deaths rate
"December 2, 2020",Southwestern Public Health,16,14,7.3,14,11,6.4,3,1.4,1,0.5,1,0.5
"December 3, 2020",Southwestern Public Health,19,14,8.7,12,11,5.5,0,0,0,0,0,0
"December 4, 2020",Southwestern Public Health,18,15,8.2,11,12,5,0,0,1,0.5,0,0
"December 5, 2020",Southwestern Public Health,13,16,5.9,14,12,6.4,1,0.5,0,0,0,0
"December 6, 2020",Southwestern Public Health,12,17,5.5,7,13,3.2,0,0,0,0,0,0
"December 7, 2020",Southwestern Public Health,27,16,12.3,12,12,5.5,0,0,1,0.5,0,0
"December 8, 2020",Southwestern Public Health,35,18,16,10,13,4.6,0,0,0,0,0,0
"December 9, 2020",Southwestern Public Health,27,20,12.3,25,11,11.4,0,0,0,0,1,0.5
"December 10, 2020",Southwestern Public Health,33,22,15.1,24,13,11,0,0,0,0,0,0
"December 11, 2020",Southwestern Public Health,21,24,9.6,13,15,5.9,0,0,1,0.5,0,0
"December 12, 2020",Southwestern Public Health,27,24,12.3,29,15,13.2,3,1.4,0,0,0,0
"December 13, 2020",Southwestern Public Health,24,26,11,26,17,11.9,0,0,2,0.9,1,0.5
"December 14, 2020",Southwestern Public Health,33,28,15.1,11,20,5,3,1.4,0,0,1,0.5
"December 15, 2020",Southwestern Public Health,22,29,10,30,20,13.7,1,0.5,0,0,0,0
"December 16, 2020",Southwestern Public Health,33,27,15.1,37,23,16.9,0,0,3,1.4,0,0
"December 17, 2020",Southwestern Public Health,32,28,14.6,25,24,11.4,1,0.5,0,0,0,0
"December 18, 2020",Southwestern Public Health,22,27,10,16,24,7.3,0,0,1,0.5,0,0
"December 19, 2020",Southwestern Public Health,35,28,16,22,25,10,1,0.5,1,0.5,0,0
"December 20, 2020",Southwestern Public Health,35,29,16,24,24,11,3,1.4,1,0.5,0,0
"December 21, 2020",Southwestern Public Health,31,30,14.2,49,24,22.4,2,0.9,1,0.5,0,0
"December 22, 2020",Southwestern Public Health,40,30,18.3,50,29,22.8,3,1.4,3,1.4,1,0.5
"December 23, 2020",Southwestern Public Health,39,33,17.8,24,32,11,3,1.4,3,1.4,0,0
"December 24, 2020",Southwestern Public Health,47,33,21.5,26,30,11.9,5,2.3,3,1.4,0,0
"December 25, 2020",Southwestern Public Health,40,36,18.3,32,30,14.6,2,0.9,1,0.5,0,0
"December 26, 2020",Southwestern Public Health,32,38,14.6,16,32,7.3,3,1.4,1,0.5,0,0
"December 27, 2020",Southwestern Public Health,57,38,26,39,32,17.8,2,0.9,0,0,0,0
"December 28, 2020",Southwestern Public Health,59,41,27,36,34,16.4,3,1.4,7,3.2,0,0
"December 29, 2020",Southwestern Public Health,59,45,27,69,32,31.5,2,0.9,4,1.8,1,0.5
"December 30, 2020",Southwestern Public Health,55,48,25.1,76,35,34.7,2,0.9,4,1.8,0,0
"December 31, 2020",Southwestern Public Health,47,50,21.5,69,42,31.5,3,1.4,1,0.5,2,0.9
"January 1, 2019",Southwestern Public Health,39,50,17.8,33,48,15.1,1,0.5,1,0.5,1,0.5
"January 2, 2021",Southwestern Public Health,39,50,17.8,23,48,10.5,0,0,1,0.5,4,1.8
"January 3, 2021",Southwestern Public Health,29,51,13.2,49,49,22.4,0,0,3,1.4,2,0.9
"January 4, 2021",Southwestern Public Health,37,47,16.9,40,51,18.3,2,0.9,1,0.5,2,0.9
"January 5, 2021",Southwestern Public Health,41,44,18.7,29,51,13.2,2,0.9,1,0.5,3,1.4
"January 6, 2021",Southwestern Public Health,72,41,32.9,45,46,20.6,4,1.8,0,0,2,0.9
"January 7, 2021",Southwestern Public Health,35,43,16,39,41,17.8,0,0,2,0.9,2,0.9
"January 8, 2021",Southwestern Public Health,32,42,14.6,38,37,17.4,0,0,1,0.5,0,0
"January 9, 2021",Southwestern Public Health,24,41,11,75,38,34.3,2,0.9,4,1.8,3,1.4
"January 10, 2021",Southwestern Public Health,22,39,10,48,45,21.9,1,0.5,2,0.9,1,0.5
"January 11, 2021",Southwestern Public Health,21,38,9.6,56,45,25.6,1,0.5,2,0.9,4,1.8
"January 12, 2021",Southwestern Public Health,25,35,11.4,23,47,10.5,0,0,1,0.5,1,0.5
"January 13, 2021",Southwestern Public Health,24,33,11,30,46,13.7,2,0.9,1,0.5,1,0.5
"January 14, 2021",Southwestern Public Health,23,26,10.5,24,44,11,2,0.9,2,0.9,1,0.5
"January 15, 2021",Southwestern Public Health,17,24,7.8,46,42,21,1,0.5,2,0.9,1,0.5
"January 16, 2021",Southwestern Public Health,19,22,8.7,29,43,13.2,0,0,0,0,3,1.4
"January 17, 2021",Southwestern Public Health,17,22,7.8,20,37,9.1,1,0.5,0,0,3,1.4
"January 18, 2021",Southwestern Public Health,19,21,8.7,26,33,11.9,0,0,1,0.5,1,0.5
"January 19, 2021",Southwestern Public Health,15,21,6.9,20,28,9.1,1,0.5,0,0,2,0.9
"January 20, 2021",Southwestern Public Health,8,19,3.7,12,28,5.5,0,0,0,0,1,0.5
"January 21, 2021",Southwestern Public Health,11,17,5,16,25,7.3,2,0.9,1,0.5,1,0.5
"January 22, 2021",Southwestern Public Health,29,15,13.2,28,24,12.8,2,0.9,2,0.9,2,0.9
"January 23, 2021",Southwestern Public Health,10,17,4.6,31,22,14.2,0,0,3,1.4,1,0.5
"January 24, 2021",Southwestern Public Health,8,16,3.7,7,22,3.2,0,0,2,0.9,0,0
"January 25, 2021",Southwestern Public Health,10,14,4.6,13,20,5.9,1,0.5,0,0,1,0.5
"January 26, 2021",Southwestern Public Health,25,13,11.4,8,18,3.7,1,0.5,0,0,1,0.5
"January 27, 2021",Southwestern Public Health,18,14,8.2,29,16,13.2,1,0.5,2,0.9,0,0
"January 28, 2021",Southwestern Public Health,9,16,4.1,9,19,4.1,0,0,0,0,0,0
"January 29, 2021",Southwestern Public Health,6,16,2.7,8,18,3.7,0,0,0,0,0,0
"January 30, 2021",Southwestern Public Health,10,12,4.6,10,15,4.6,0,0,0,0,0,0
"January 31, 2021",Southwestern Public Health,13,12,5.9,8,12,3.7,1,0.5,0,0,0,0
"February 1, 2021",Southwestern Public Health,20,13,9.1,10,12,4.6,1,0.5,0,0,0,0
"February 2, 2021",Southwestern Public Health,10,14,4.6,10,12,4.6,1,0.5,2,0.9,2,0.9
"February 3, 2021",Southwestern Public Health,10,12,4.6,17,12,7.8,0,0,0,0,1,0.5
"February 4, 2021",Southwestern Public Health,4,11,1.8,23,10,10.5,0,0,1,0.5,1,0.5
"February 5, 2021",Southwestern Public Health,8,10,3.7,10,12,4.6,0,0,0,0,0,0
"February 6, 2021",Southwestern Public Health,5,11,2.3,9,13,4.1,0,0,0,0,0,0
"February 7, 2021",Southwestern Public Health,6,10,2.7,7,12,3.2,0,0,0,0,1,0.5
"February 8, 2021",Southwestern Public Health,11,9,5,3,12,1.4,1,0.5,0,0,0,0
"February 9, 2021",Southwestern Public Health,6,8,2.7,8,11,3.7,0,0,1,0.5,0,0
"February 10, 2021",Southwestern Public Health,4,7,1.8,13,11,5.9,0,0,0,0,0,0
"February 11, 2021",Southwestern Public Health,5,6,2.3,4,10,1.8,1,0.5,0,0,0,0
"February 12, 2021",Southwestern Public Health,5,6,2.3,10,8,4.6,0,0,2,0.9,0,0
"February 13, 2021",Southwestern Public Health,4,6,1.8,2,8,0.9,1,0.5,0,0,0,0
"February 14, 2021",Southwestern Public Health,2,6,0.9,3,7,1.4,0,0,0,0,1,0.5
"February 15, 2021",Southwestern Public Health,2,5,0.9,6,6,2.7,0,0,1,0.5,0,0
"February 16, 2021",Southwestern Public Health,5,4,2.3,1,7,0.5,2,0.9,0,0,0,0
"February 17, 2021",Southwestern Public Health,4,4,1.8,9,6,4.1,0,0,2,0.9,1,0.5
"February 18, 2021",Southwestern Public Health,1,4,0.5,0,5,0,0,0,0,0,1,0.5
"February 19, 2021",Southwestern Public Health,5,3,2.3,4,4,1.8,0,0,0,0,1,0.5
"February 20, 2021",Southwestern Public Health,6,3,2.7,1,4,0.5,0,0,0,0,0,0
"February 21, 2021",Southwestern Public Health,4,4,1.8,2,3,0.9,0,0,0,0,0,0
"February 22, 2021",Southwestern Public Health,16,4,7.3,5,3,2.3,0,0,0,0,0,0
"February 23, 2021",Southwestern Public Health,15,6,6.9,5,3,2.3,0,0,0,0,0,0
"February 24, 2021",Southwestern Public Health,9,7,4.1,15,4,6.9,1,0.5,0,0,0,0
"February 25, 2021",Southwestern Public Health,28,8,12.8,6,5,2.7,0,0,0,0,0,0
"February 26, 2021",Southwestern Public Health,3,12,1.4,40,5,18.3,0,0,0,0,0,0
"February 27, 2021",Southwestern Public Health,9,12,4.1,7,11,3.2,0,0,0,0,0,0
"February 28, 2021",Southwestern Public Health,11,12,5,5,11,2.3,0,0,0,0,0,0
"March 1, 2021",Southwestern Public Health,6,13,2.7,4,12,1.8,0,0,0,0,0,0
"March 2, 2021",Southwestern Public Health,3,12,1.4,8,12,3.7,0,0,0,0,0,0
"March 3, 2021",Southwestern Public Health,6,10,2.7,5,12,2.3,1,0.5,1,0.5,0,0
"March 4, 2021",Southwestern Public Health,3,9,1.4,10,11,4.6,0,0,0,0,0,0
"March 5, 2021",Southwestern Public Health,7,6,3.2,5,11,2.3,0,0,0,0,0,0
"March 6, 2021",Southwestern Public Health,2,6,0.9,5,6,2.3,0,0,1,0.5,0,0
"March 7, 2021",Southwestern Public Health,7,5,3.2,5,6,2.3,0,0,0,0,0,0
"March 8, 2021",Southwestern Public Health,11,5,5,3,6,1.4,0,0,0,0,0,0
"March 9, 2021",Southwestern Public Health,12,6,5.5,9,6,4.1,0,0,0,0,0,0
"March 10, 2021",Southwestern Public Health,12,7,5.5,5,6,2.3,1,0.5,0,0,0,0
"March 11, 2021",Southwestern Public Health,6,8,2.7,9,6,4.1,0,0,1,0.5,0,0
"March 12, 2021",Southwestern Public Health,9,8,4.1,12,6,5.5,1,0.5,0,0,0,0
"March 13, 2021",Southwestern Public Health,12,8,5.5,5,7,2.3,0,0,0,0,0,0
"March 14, 2021",Southwestern Public Health,4,10,1.8,12,7,5.5,0,0,1,0.5,0,0
"March 15, 2021",Southwestern Public Health,14,9,6.4,11,8,5,0,0,0,0,0,0
"March 16, 2021",Southwestern Public Health,6,10,2.7,6,9,2.7,0,0,0,0,0,0
"March 17, 2021",Southwestern Public Health,24,9,11,7,9,3.2,2,0.9,0,0,0,0
"March 18, 2021",Southwestern Public Health,26,11,11.9,8,9,3.7,1,0.5,0,0,0,0
"March 19, 2021",Southwestern Public Health,8,14,3.7,17,9,7.8,0,0,1,0.5,0,0
"March 20, 2021",Southwestern Public Health,8,13,3.7,14,9,6.4,0,0,0,0,0,0
"March 21, 2021",Southwestern Public Health,12,13,5.5,9,11,4.1,0,0,2,0.9,0,0
"March 22, 2021",Southwestern Public Health,3,14,1.4,10,10,4.6,1,0.5,1,0.5,0,0
"March 23, 2021",Southwestern Public Health,13,12,5.9,4,10,1.8,0,0,0,0,0,0
"March 24, 2021",Southwestern Public Health,12,13,5.5,14,10,6.4,1,0.5,0,0,0,0
"March 25, 2021",Southwestern Public Health,20,12,9.1,14,11,6.4,2,0.9,0,0,1,0.5
"March 26, 2021",Southwestern Public Health,16,11,7.3,25,12,11.4,0,0,1,0.5,0,0
"March 27, 2021",Southwestern Public Health,16,12,7.3,17,13,7.8,4,1.8,0,0,0,0
"March 28, 2021",Southwestern Public Health,8,13,3.7,14,13,6.4,1,0.5,0,0,1,0.5
"March 29, 2021",Southwestern Public Health,12,13,5.5,13,14,5.9,0,0,1,0.5,0,0
"March 30, 2021",Southwestern Public Health,14,14,6.4,7,14,3.2,0,0,0,0,0,0
"March 31, 2021",Southwestern Public Health,14,14,6.4,17,15,7.8,1,0.5,2,0.9,0,0
"April 1, 2021",Southwestern Public Health,8,14,3.7,19,15,8.7,0,0,2,0.9,0,0
"April 2, 2021",Southwestern Public Health,19,13,8.7,8,16,3.7,3,1.4,1,0.5,0,0
"April 3, 2021",Southwestern Public Health,17,13,7.8,15,14,6.9,1,0.5,1,0.5,0,0
"April 4, 2021",Southwestern Public Health,23,13,10.5,17,13,7.8,2,0.9,5,2.3,0,0
"April 5, 2021",Southwestern Public Health,19,15,8.7,17,14,7.8,0,0,0,0,1,0.5
"April 6, 2021",Southwestern Public Health,20,16,9.1,13,14,5.9,2,0.9,1,0.5,0,0
"April 7, 2021",Southwestern Public Health,19,17,8.7,11,15,5,1,0.5,0,0,0,0
"April 8, 2021",Southwestern Public Health,24,18,11,18,14,8.2,0,0,3,1.4,0,0
"April 9, 2021",Southwestern Public Health,30,20,13.7,21,14,9.6,1,0.5,0,0,0,0
"April 10, 2021",Southwestern Public Health,30,22,13.7,27,16,12.3,2,0.9,1,0.5,0,0
"April 11, 2021",Southwestern Public Health,21,24,9.6,32,18,14.6,1,0.5,2,0.9,1,0.5
"April 12, 2021",Southwestern Public Health,26,23,11.9,18,20,8.2,0,0,0,0,0,0
"April 13, 2021",Southwestern Public Health,20,24,9.1,35,20,16,0,0,2,0.9,1,0.5
"April 14, 2021",Southwestern Public Health,38,24,17.4,23,23,10.5,1,0.5,0,0,0,0
"April 15, 2021",Southwestern Public Health,24,27,11,32,25,14.6,1,0.5,0,0,0,0
"April 16, 2021",Southwestern Public Health,20,27,9.1,16,27,7.3,1,0.5,1,0.5,0,0
"April 17, 2021",Southwestern Public Health,14,26,6.4,18,26,8.2,1,0.5,0,0,0,0
"April 18, 2021",Southwestern Public Health,17,23,7.8,14,25,6.4,1,0.5,0,0,2,0.9
"April 19, 2021",Southwestern Public Health,18,23,8.2,21,22,9.6,0,0,2,0.9,1,0.5
"April 20, 2021",Southwestern Public Health,18,22,8.2,23,23,10.5,3,1.4,2,0.9,1,0.5
"April 21, 2021",Southwestern Public Health,13,21,5.9,18,21,8.2,0,0,0,0,0,0
"April 22, 2021",Southwestern Public Health,18,18,8.2,16,20,7.3,2,0.9,1,0.5,0,0
"April 23, 2021",Southwestern Public Health,16,17,7.3,25,18,11.4,1,0.5,1,0.5,0,0
"April 24, 2021",Southwestern Public Health,19,16,8.7,19,19,8.7,5,2.3,2,0.9,0,0
"April 25, 2021",Southwestern Public Health,11,17,5,20,19,9.1,2,0.9,1,0.5,0,0
"April 26, 2021",Southwestern Public Health,23,16,10.5,16,20,7.3,2,0.9,4,1.8,0,0
"April 27, 2021",Southwestern Public Health,8,17,3.7,18,20,8.2,2,0.9,3,1.4,0,0
"April 28, 2021",Southwestern Public Health,20,15,9.1,13,19,5.9,3,1.4,2,0.9,0,0
"April 29, 2021",Southwestern Public Health,14,16,6.4,19,18,8.7,0,0,1,0.5,0,0
"April 30, 2021",Southwestern Public Health,16,16,7.3,15,19,6.9,1,0.5,1,0.5,0,0
"May 1, 2021",Southwestern Public Health,18,16,8.2,12,17,5.5,0,0,1,0.5,0,0
"May 2, 2021",Southwestern Public Health,10,16,4.6,19,16,8.7,4,1.8,1,0.5,0,0
"May 3, 2021",Southwestern Public Health,18,16,8.2,7,16,3.2,1,0.5,0,0,0,0
"May 4, 2021",Southwestern Public Health,19,15,8.7,16,15,7.3,4,1.8,1,0.5,0,0
"May 5, 2021",Southwestern Public Health,24,16,11,19,14,8.7,5,2.3,6,2.7,0,0
"May 6, 2021",Southwestern Public Health,11,17,5,23,15,10.5,1,0.5,3,1.4,0,0
"May 7, 2021",Southwestern Public Health,14,17,6.4,19,16,8.7,0,0,4,1.8,1,0.5
"May 8, 2021",Southwestern Public Health,13,16,5.9,16,16,7.3,1,0.5,1,0.5,0,0
"May 9, 2021",Southwestern Public Health,7,16,3.2,9,17,4.1,1,0.5,1,0.5,0,0
"May 10, 2021",Southwestern Public Health,15,15,6.9,14,16,6.4,2,0.9,1,0.5,0,0
"May 11, 2021",Southwestern Public Health,24,15,11,17,17,7.8,2,0.9,1,0.5,0,0
"May 12, 2021",Southwestern Public Health,8,15,3.7,26,17,11.9,0,0,4,1.8,1,0.5
"May 13, 2021",Southwestern Public Health,14,13,6.4,13,18,5.9,1,0.5,0,0,0,0
"May 14, 2021",Southwestern Public Health,5,14,2.3,6,16,2.7,0,0,0,0,0,0
"May 15, 2021",Southwestern Public Health,13,12,5.9,13,14,5.9,0,0,1,0.5,0,0
"May 16, 2021",Southwestern Public Health,13,12,5.9,14,14,6.4,0,0,0,0,0,0
"May 17, 2021",Southwestern Public Health,15,13,6.9,6,15,2.7,0,0,0,0,0,0
"May 18, 2021",Southwestern Public Health,15,13,6.9,14,14,6.4,0,0,1,0.5,0,0
"May 19, 2021",Southwestern Public Health,8,12,3.7,22,13,10,0,0,1,0.5,0,0
"May 20, 2021",Southwestern Public Health,7,12,3.2,7,13,3.2,0,0,0,0,0,0
"May 21, 2021",Southwestern Public Health,4,11,1.8,11,12,5,1,0.5,0,0,0,0
"May 22, 2021",Southwestern Public Health,8,11,3.7,8,12,3.7,0,0,0,0,0,0
"May 23, 2021",Southwestern Public Health,6,10,2.7,4,12,1.8,0,0,1,0.5,1,0.5
"May 24, 2021",Southwestern Public Health,2,9,0.9,11,10,5,0,0,0,0,0,0
"May 25, 2021",Southwestern Public Health,4,7,1.8,5,11,2.3,0,0,0,0,0,0
"May 26, 2021",Southwestern Public Health,4,6,1.8,5,10,2.3,0,0,0,0,0,0
"May 27, 2021",Southwestern Public Health,10,5,4.6,7,7,3.2,0,0,0,0,0,0
"May 28, 2021",Southwestern Public Health,10,5,4.6,14,7,6.4,0,0,0,0,0,0
"May 29, 2021",Southwestern Public Health,4,6,1.8,6,8,2.7,1,0.5,0,0,0,0
"May 30, 2021",Southwestern Public Health,1,6,0.5,5,7,2.3,0,0,1,0.5,0,0
"May 31, 2021",Southwestern Public Health,2,5,0.9,2,8,0.9,0,0,0,0,2,0.9
"June 1, 2021",Southwestern Public Health,3,5,1.4,3,6,1.4,0,0,0,0,0,0
"June 2, 2021",Southwestern Public Health,3,5,1.4,5,6,2.3,0,0,0,0,0,0
"June 3, 2021",Southwestern Public Health,3,5,1.4,2,6,0.9,0,0,0,0,0,0
"June 4, 2021",Southwestern Public Health,5,4,2.3,4,5,1.8,2,0.9,0,0,1,0.5
"June 5, 2021",Southwestern Public Health,1,3,0.5,1,4,0.5,0,0,0,0,0,0
"June 6, 2021",Southwestern Public Health,2,3,0.9,2,3,0.9,0,0,1,0.5,0,0
"June 7, 2021",Southwestern Public Health,2,3,0.9,3,3,1.4,1,0.5,1,0.5,0,0
"June 8, 2021",Southwestern Public Health,3,3,1.4,3,3,1.4,0,0,0,0,0,0
"June 9, 2021",Southwestern Public Health,3,3,1.4,2,3,0.9,0,0,0,0,0,0
"June 10, 2021",Southwestern Public Health,2,3,0.9,3,2,1.4,0,0,0,0,0,0
"June 11, 2021",Southwestern Public Health,1,3,0.5,2,3,0.9,0,0,1,0.5,0,0
"June 12, 2021",Southwestern Public Health,2,2,0.9,1,2,0.5,1,0.5,0,0,0,0
"June 13, 2021",Southwestern Public Health,8,2,3.7,7,2,3.2,1,0.5,1,0.5,0,0
"June 14, 2021",Southwestern Public Health,8,3,3.7,7,3,3.2,1,0.5,0,0,0,0
"June 15, 2021",Southwestern Public Health,3,4,1.4,3,4,1.4,0,0,0,0,0,0
"June 16, 2021",Southwestern Public Health,4,4,1.8,5,4,2.3,0,0,2,0.9,0,0
"June 17, 2021",Southwestern Public Health,1,4,0.5,4,4,1.8,0,0,0,0,0,0
"June 18, 2021",Southwestern Public Health,6,4,2.7,2,4,0.9,0,0,0,0,0,0
"June 19, 2021",Southwestern Public Health,2,5,0.9,5,4,2.3,1,0.5,0,0,0,0
"June 20, 2021",Southwestern Public Health,2,5,0.9,1,5,0.5,0,0,0,0,0,0
"June 21, 2021",Southwestern Public Health,4,4,1.8,4,4,1.8,1,0.5,0,0,0,0
"June 22, 2021",Southwestern Public Health,0,3,0,2,3,0.9,0,0,1,0.5,0,0
"June 23, 2021",Southwestern Public Health,0,3,0,0,3,0,0,0,0,0,0,0
"June 24, 2021",Southwestern Public Health,1,2,0.5,2,3,0.9,0,0,0,0,0,0
"June 25, 2021",Southwestern Public Health,2,2,0.9,3,2,1.4,0,0,0,0,0,0
"June 26, 2021",Southwestern Public Health,2,2,0.9,0,2,0,0,0,0,0,0,0
"June 27, 2021",Southwestern Public Health,1,2,0.5,4,2,1.8,0,0,1,0.5,0,0
"June 28, 2021",Southwestern Public Health,7,1,3.2,0,2,0,0,0,0,0,0,0
"June 29, 2021",Southwestern Public Health,1,2,0.5,4,2,1.8,0,0,0,0,0,0
"June 30, 2021",Southwestern Public Health,4,2,1.8,2,2,0.9,1,0.5,0,0,0,0
"July 1, 2021",Southwestern Public Health,2,3,0.9,1,2,0.5,0,0,0,0,0,0
"July 2, 2021",Southwestern Public Health,2,3,0.9,0,2,0,0,0,0,0,0,0
"July 3, 2021",Southwestern Public Health,1,3,0.5,2,2,0.9,0,0,0,0,0,0
"July 4, 2021",Southwestern Public Health,5,3,2.3,1,2,0.5,1,0.5,1,0.5,0,0
"July 5, 2021",Southwestern Public Health,3,3,1.4,3,1,1.4,0,0,0,0,0,0
"July 6, 2021",Southwestern Public Health,0,3,0,2,2,0.9,0,0,0,0,0,0
"July 7, 2021",Southwestern Public Health,3,2,1.4,4,2,1.8,0,0,1,0.5,0,0
"July 8, 2021",Southwestern Public Health,0,2,0,1,2,0.5,0,0,0,0,0,0
"July 9, 2021",Southwestern Public Health,2,2,0.9,9,2,4.1,0,0,0,0,0,0
"July 10, 2021",Southwestern Public Health,2,2,0.9,0,3,0,0,0,0,0,0,0
"July 11, 2021",Southwestern Public Health,2,2,0.9,2,3,0.9,0,0,0,0,0,0
"July 12, 2021",Southwestern Public Health,0,2,0,1,3,0.5,0,0,0,0,1,0.5
"July 13, 2021",Southwestern Public Health,4,1,1.8,3,3,1.4,1,0.5,0,0,0,0
"July 14, 2021",Southwestern Public Health,1,2,0.5,2,3,0.9,0,0,1,0.5,0,0
"July 15, 2021",Southwestern Public Health,5,2,2.3,4,3,1.8,0,0,0,0,0,0
"July 16, 2021",Southwestern Public Health,4,2,1.8,1,3,0.5,0,0,0,0,0,0
"July 17, 2021",Southwestern Public Health,3,3,1.4,5,2,2.3,0,0,0,0,0,0
"July 18, 2021",Southwestern Public Health,1,3,0.5,4,3,1.8,0,0,0,0,0,0
"July 19, 2021",Southwestern Public Health,1,3,0.5,2,3,0.9,0,0,0,0,0,0
"July 20, 2021",Southwestern Public Health,1,3,0.5,1,3,0.5,0,0,0,0,0,0
"July 21, 2021",Southwestern Public Health,0,2,0,0,3,0,0,0,0,0,0,0
"July 22, 2021",Southwestern Public Health,1,2,0.5,0,2,0,0,0,0,0,0,0
"July 23, 2021",Southwestern Public Health,1,2,0.5,1,2,0.5,0,0,0,0,0,0
"July 24, 2021",Southwestern Public Health,6,1,2.7,0,2,0,0,0,0,0,0,0
"July 25, 2021",Southwestern Public Health,1,2,0.5,4,1,1.8,0,0,0,0,0,0
"July 26, 2021",Southwestern Public Health,8,2,3.7,0,1,0,0,0,0,0,0,0
"July 27, 2021",Southwestern Public Health,9,3,4.1,5,1,2.3,0,0,0,0,0,0
"July 28, 2021",Southwestern Public Health,4,4,1.8,7,1,3.2,0,0,0,0,0,0
"July 29, 2021",Southwestern Public Health,3,4,1.4,3,2,1.4,0,0,0,0,0,0
"July 30, 2021",Southwestern Public Health,3,5,1.4,2,3,0.9,0,0,0,0,0,0
"July 31, 2021",Southwestern Public Health,5,5,2.3,4,3,1.8,0,0,0,0,0,0
"August 1, 2021",Southwestern Public Health,8,5,3.7,4,4,1.8,0,0,0,0,0,0
"August 2, 2021",Southwestern Public Health,6,6,2.7,4,4,1.8,0,0,0,0,0,0
"August 3, 2021",Southwestern Public Health,3,5,1.4,7,4,3.2,0,0,0,0,0,0
"August 4, 2021",Southwestern Public Health,5,5,2.3,3,4,1.4,0,0,0,0,0,0
"August 5, 2021",Southwestern Public Health,1,5,0.5,8,4,3.7,0,0,0,0,0,0
"August 6, 2021",Southwestern Public Health,4,4,1.8,1,5,0.5,0,0,0,0,0,0
"August 7, 2021",Southwestern Public Health,6,5,2.7,8,4,3.7,0,0,0,0,0,0
"August 8, 2021",Southwestern Public Health,4,5,1.8,1,5,0.5,0,0,0,0,0,0
"August 9, 2021",Southwestern Public Health,4,4,1.8,4,5,1.8,0,0,0,0,0,0
"August 10, 2021",Southwestern Public Health,4,4,1.8,10,5,4.6,1,0.5,0,0,0,0
"August 11, 2021",Southwestern Public Health,4,4,1.8,5,5,2.3,1,0.5,0,0,0,0
"August 12, 2021",Southwestern Public Health,3,4,1.4,1,5,0.5,1,0.5,0,0,0,0
"August 13, 2021",Southwestern Public Health,7,4,3.2,5,4,2.3,0,0,1,0.5,0,0
"August 14, 2021",Southwestern Public Health,5,5,2.3,4,5,1.8,0,0,0,0,0,0
"August 15, 2021",Southwestern Public Health,3,4,1.4,3,4,1.4,0,0,1,0.5,0,0
"August 16, 2021",Southwestern Public Health,1,4,0.5,3,5,1.4,0,0,0,0,0,0
"August 17, 2021",Southwestern Public Health,3,4,1.4,1,4,0.5,0,0,0,0,0,0
"August 18, 2021",Southwestern Public Health,4,4,1.8,4,3,1.8,0,0,0,0,0,0
"August 19, 2021",Southwestern Public Health,4,4,1.8,8,3,3.7,0,0,0,0,0,0
"August 20, 2021",Southwestern Public Health,4,4,1.8,6,4,2.7,0,0,0,0,0,0
"August 21, 2021",Southwestern Public Health,5,3,2.3,4,4,1.8,0,0,1,0.5,0,0
"August 22, 2021",Southwestern Public Health,2,3,0.9,2,4,0.9,0,0,0,0,0,0
"August 23, 2021",Southwestern Public Health,3,3,1.4,2,4,0.9,0,0,0,0,0,0
"August 24, 2021",Southwestern Public Health,3,4,1.4,2,4,0.9,0,0,0,0,0,0
"August 25, 2021",Southwestern Public Health,5,4,2.3,4,4,1.8,0,0,0,0,0,0
"August 26, 2021",Southwestern Public Health,4,4,1.8,6,4,2.7,0,0,0,0,0,0
"August 27, 2021",Southwestern Public Health,4,4,1.8,6,4,2.7,0,0,0,0,0,0
"August 28, 2021",Southwestern Public Health,4,4,1.8,1,4,0.5,1,0.5,0,0,1,0.5
"August 29, 2021",Southwestern Public Health,4,4,1.8,0,3,0,0,0,0,0,0,0
"August 30, 2021",Southwestern Public Health,6,4,2.7,4,3,1.8,0,0,0,0,0,0
"August 31, 2021",Southwestern Public Health,9,4,4.1,4,3,1.8,0,0,0,0,0,0
"September 1, 2021",Southwestern Public Health,10,5,4.6,9,4,4.1,1,0.5,0,0,0,0
"September 2, 2021",Southwestern Public Health,5,6,2.3,8,4,3.7,1,0.5,2,0.9,0,0
"September 3, 2021",Southwestern Public Health,6,6,2.7,1,5,0.5,1,0.5,0,0,0,0
"September 4, 2021",Southwestern Public Health,2,6,0.9,3,4,1.4,0,0,1,0.5,0,0
"September 5, 2021",Southwestern Public Health,5,6,2.3,10,4,4.6,1,0.5,0,0,0,0
"September 6, 2021",Southwestern Public Health,4,6,1.8,0,6,0,1,0.5,0,0,0,0
"September 7, 2021",Southwestern Public Health,8,6,3.7,2,5,0.9,0,0,0,0,0,0
"September 8, 2021",Southwestern Public Health,16,6,7.3,9,5,4.1,1,0.5,0,0,0,0
"September 9, 2021",Southwestern Public Health,13,7,5.9,10,5,4.6,1,0.5,0,0,0,0
"September 10, 2021",Southwestern Public Health,9,8,4.1,13,5,5.9,0,0,1,0.5,0,0
"September 11, 2021",Southwestern Public Health,8,8,3.7,11,7,5,1,0.5,1,0.5,0,0
"September 12, 2021",Southwestern Public Health,14,9,6.4,2,8,0.9,0,0,0,0,0,0
