"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Northwest Territories","2016A000261","Both sexes","10 to 14 years","Persons","249","units","0","v479985","14.1.19","2759","","","","0"
"2017","Northwest Territories","2016A000261","Both sexes","10 to 14 years","Persons","249","units","0","v479985","14.1.19","2817","","","","0"
"2018","Northwest Territories","2016A000261","Both sexes","10 to 14 years","Persons","249","units","0","v479985","14.1.19","2922","","","","0"
"2019","Northwest Territories","2016A000261","Both sexes","10 to 14 years","Persons","249","units","0","v479985","14.1.19","2926","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","10 to 14 years","Persons","249","units","0","v479985","14.1.19","2999","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","10 to 14 years","Persons","249","units","0","v479985","14.1.19","2990","","","","0"
"2010","Northwest Territories","2016A000261","Both sexes","15 to 19 years","Persons","249","units","0","v480006","14.1.25","3610","","","","0"
"2011","Northwest Territories","2016A000261","Both sexes","15 to 19 years","Persons","249","units","0","v480006","14.1.25","3569","","","","0"
"2012","Northwest Territories","2016A000261","Both sexes","15 to 19 years","Persons","249","units","0","v480006","14.1.25","3422","","","","0"
"2013","Northwest Territories","2016A000261","Both sexes","15 to 19 years","Persons","249","units","0","v480006","14.1.25","3206","","","","0"
"2014","Northwest Territories","2016A000261","Both sexes","15 to 19 years","Persons","249","units","0","v480006","14.1.25","2976","","","","0"
"2015","Northwest Territories","2016A000261","Both sexes","15 to 19 years","Persons","249","units","0","v480006","14.1.25","2894","","","","0"
"2016","Northwest Territories","2016A000261","Both sexes","15 to 19 years","Persons","249","units","0","v480006","14.1.25","2874","","","","0"
"2017","Northwest Territories","2016A000261","Both sexes","15 to 19 years","Persons","249","units","0","v480006","14.1.25","2814","","","","0"
"2018","Northwest Territories","2016A000261","Both sexes","15 to 19 years","Persons","249","units","0","v480006","14.1.25","2769","","","","0"
"2019","Northwest Territories","2016A000261","Both sexes","15 to 19 years","Persons","249","units","0","v480006","14.1.25","2817","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","15 to 19 years","Persons","249","units","0","v480006","14.1.25","2802","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","15 to 19 years","Persons","249","units","0","v480006","14.1.25","2808","","","","0"
"2010","Northwest Territories","2016A000261","Both sexes","20 to 24 years","Persons","249","units","0","v480027","14.1.31","3610","","","","0"
"2011","Northwest Territories","2016A000261","Both sexes","20 to 24 years","Persons","249","units","0","v480027","14.1.31","3628","","","","0"
"2012","Northwest Territories","2016A000261","Both sexes","20 to 24 years","Persons","249","units","0","v480027","14.1.31","3640","","","","0"
"2013","Northwest Territories","2016A000261","Both sexes","20 to 24 years","Persons","249","units","0","v480027","14.1.31","3597","","","","0"
"2014","Northwest Territories","2016A000261","Both sexes","20 to 24 years","Persons","249","units","0","v480027","14.1.31","3594","","","","0"
"2015","Northwest Territories","2016A000261","Both sexes","20 to 24 years","Persons","249","units","0","v480027","14.1.31","3454","","","","0"
"2016","Northwest Territories","2016A000261","Both sexes","20 to 24 years","Persons","249","units","0","v480027","14.1.31","3319","","","","0"
"2017","Northwest Territories","2016A000261","Both sexes","20 to 24 years","Persons","249","units","0","v480027","14.1.31","3313","","","","0"
"2018","Northwest Territories","2016A000261","Both sexes","20 to 24 years","Persons","249","units","0","v480027","14.1.31","3211","","","","0"
"2019","Northwest Territories","2016A000261","Both sexes","20 to 24 years","Persons","249","units","0","v480027","14.1.31","3079","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","20 to 24 years","Persons","249","units","0","v480027","14.1.31","3091","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","20 to 24 years","Persons","249","units","0","v480027","14.1.31","3084","","","","0"
"2010","Northwest Territories","2016A000261","Both sexes","25 to 29 years","Persons","249","units","0","v480045","14.1.37","3721","","","","0"
"2011","Northwest Territories","2016A000261","Both sexes","25 to 29 years","Persons","249","units","0","v480045","14.1.37","3829","","","","0"
"2012","Northwest Territories","2016A000261","Both sexes","25 to 29 years","Persons","249","units","0","v480045","14.1.37","3782","","","","0"
"2013","Northwest Territories","2016A000261","Both sexes","25 to 29 years","Persons","249","units","0","v480045","14.1.37","3773","","","","0"
"2014","Northwest Territories","2016A000261","Both sexes","25 to 29 years","Persons","249","units","0","v480045","14.1.37","3710","","","","0"
"2015","Northwest Territories","2016A000261","Both sexes","25 to 29 years","Persons","249","units","0","v480045","14.1.37","3721","","","","0"
"2016","Northwest Territories","2016A000261","Both sexes","25 to 29 years","Persons","249","units","0","v480045","14.1.37","3803","","","","0"
"2017","Northwest Territories","2016A000261","Both sexes","25 to 29 years","Persons","249","units","0","v480045","14.1.37","3791","","","","0"
"2018","Northwest Territories","2016A000261","Both sexes","25 to 29 years","Persons","249","units","0","v480045","14.1.37","3794","","","","0"
"2019","Northwest Territories","2016A000261","Both sexes","25 to 29 years","Persons","249","units","0","v480045","14.1.37","3786","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","25 to 29 years","Persons","249","units","0","v480045","14.1.37","3709","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","25 to 29 years","Persons","249","units","0","v480045","14.1.37","3659","","","","0"
"2010","Northwest Territories","2016A000261","Both sexes","30 to 34 years","Persons","249","units","0","v480066","14.1.43","3607","","","","0"
"2011","Northwest Territories","2016A000261","Both sexes","30 to 34 years","Persons","249","units","0","v480066","14.1.43","3644","","","","0"
"2012","Northwest Territories","2016A000261","Both sexes","30 to 34 years","Persons","249","units","0","v480066","14.1.43","3705","","","","0"
"2013","Northwest Territories","2016A000261","Both sexes","30 to 34 years","Persons","249","units","0","v480066","14.1.43","3724","","","","0"
"2014","Northwest Territories","2016A000261","Both sexes","30 to 34 years","Persons","249","units","0","v480066","14.1.43","3699","","","","0"
"2015","Northwest Territories","2016A000261","Both sexes","30 to 34 years","Persons","249","units","0","v480066","14.1.43","3686","","","","0"
"2016","Northwest Territories","2016A000261","Both sexes","30 to 34 years","Persons","249","units","0","v480066","14.1.43","3737","","","","0"
"2017","Northwest Territories","2016A000261","Both sexes","30 to 34 years","Persons","249","units","0","v480066","14.1.43","3754","","","","0"
"2018","Northwest Territories","2016A000261","Both sexes","30 to 34 years","Persons","249","units","0","v480066","14.1.43","3735","","","","0"
"2019","Northwest Territories","2016A000261","Both sexes","30 to 34 years","Persons","249","units","0","v480066","14.1.43","3679","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","30 to 34 years","Persons","249","units","0","v480066","14.1.43","3724","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","30 to 34 years","Persons","249","units","0","v480066","14.1.43","3761","","","","0"
"2010","Northwest Territories","2016A000261","Both sexes","35 to 39 years","Persons","249","units","0","v480084","14.1.49","3210","","","","0"
"2011","Northwest Territories","2016A000261","Both sexes","35 to 39 years","Persons","249","units","0","v480084","14.1.49","3164","","","","0"
"2012","Northwest Territories","2016A000261","Both sexes","35 to 39 years","Persons","249","units","0","v480084","14.1.49","3169","","","","0"
"2013","Northwest Territories","2016A000261","Both sexes","35 to 39 years","Persons","249","units","0","v480084","14.1.49","3145","","","","0"
"2014","Northwest Territories","2016A000261","Both sexes","35 to 39 years","Persons","249","units","0","v480084","14.1.49","3262","","","","0"
"2015","Northwest Territories","2016A000261","Both sexes","35 to 39 years","Persons","249","units","0","v480084","14.1.49","3386","","","","0"
"2016","Northwest Territories","2016A000261","Both sexes","35 to 39 years","Persons","249","units","0","v480084","14.1.49","3479","","","","0"
"2017","Northwest Territories","2016A000261","Both sexes","35 to 39 years","Persons","249","units","0","v480084","14.1.49","3486","","","","0"
"2018","Northwest Territories","2016A000261","Both sexes","35 to 39 years","Persons","249","units","0","v480084","14.1.49","3463","","","","0"
"2019","Northwest Territories","2016A000261","Both sexes","35 to 39 years","Persons","249","units","0","v480084","14.1.49","3462","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","35 to 39 years","Persons","249","units","0","v480084","14.1.49","3423","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","35 to 39 years","Persons","249","units","0","v480084","14.1.49","3418","","","","0"
"2010","Northwest Territories","2016A000261","Both sexes","40 to 44 years","Persons","249","units","0","v480105","14.1.55","3143","","","","0"
"2011","Northwest Territories","2016A000261","Both sexes","40 to 44 years","Persons","249","units","0","v480105","14.1.55","3159","","","","0"
"2012","Northwest Territories","2016A000261","Both sexes","40 to 44 years","Persons","249","units","0","v480105","14.1.55","3268","","","","0"
"2013","Northwest Territories","2016A000261","Both sexes","40 to 44 years","Persons","249","units","0","v480105","14.1.55","3323","","","","0"
"2014","Northwest Territories","2016A000261","Both sexes","40 to 44 years","Persons","249","units","0","v480105","14.1.55","3201","","","","0"
"2015","Northwest Territories","2016A000261","Both sexes","40 to 44 years","Persons","249","units","0","v480105","14.1.55","3108","","","","0"
"2016","Northwest Territories","2016A000261","Both sexes","40 to 44 years","Persons","249","units","0","v480105","14.1.55","3019","","","","0"
"2017","Northwest Territories","2016A000261","Both sexes","40 to 44 years","Persons","249","units","0","v480105","14.1.55","2993","","","","0"
"2018","Northwest Territories","2016A000261","Both sexes","40 to 44 years","Persons","249","units","0","v480105","14.1.55","3051","","","","0"
"2019","Northwest Territories","2016A000261","Both sexes","40 to 44 years","Persons","249","units","0","v480105","14.1.55","3186","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","40 to 44 years","Persons","249","units","0","v480105","14.1.55","3348","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","40 to 44 years","Persons","249","units","0","v480105","14.1.55","3443","","","","0"
"2010","Northwest Territories","2016A000261","Both sexes","45 to 49 years","Persons","249","units","0","v480126","14.1.61","3678","","","","0"
"2011","Northwest Territories","2016A000261","Both sexes","45 to 49 years","Persons","249","units","0","v480126","14.1.61","3530","","","","0"
"2012","Northwest Territories","2016A000261","Both sexes","45 to 49 years","Persons","249","units","0","v480126","14.1.61","3366","","","","0"
"2013","Northwest Territories","2016A000261","Both sexes","45 to 49 years","Persons","249","units","0","v480126","14.1.61","3274","","","","0"
"2014","Northwest Territories","2016A000261","Both sexes","45 to 49 years","Persons","249","units","0","v480126","14.1.61","3262","","","","0"
"2015","Northwest Territories","2016A000261","Both sexes","45 to 49 years","Persons","249","units","0","v480126","14.1.61","3234","","","","0"
"2016","Northwest Territories","2016A000261","Both sexes","45 to 49 years","Persons","249","units","0","v480126","14.1.61","3285","","","","0"
"2017","Northwest Territories","2016A000261","Both sexes","45 to 49 years","Persons","249","units","0","v480126","14.1.61","3285","","","","0"
"2018","Northwest Territories","2016A000261","Both sexes","45 to 49 years","Persons","249","units","0","v480126","14.1.61","3203","","","","0"
"2019","Northwest Territories","2016A000261","Both sexes","45 to 49 years","Persons","249","units","0","v480126","14.1.61","3055","","","","0"
"2020","Northwest Territories","2016A000261","Both sexes","45 to 49 years","Persons","249","units","0","v480126","14.1.61","2926","","","","0"
"2021","Northwest Territories","2016A000261","Both sexes","45 to 49 years","Persons","249","units","0","v480126","14.1.61","2874","","","","0"
"2010","Northwest Territories","2016A000261","Both sexes","50 to 54 years","Persons","249","units","0","v480144","14.1.67","3095","","","","0"
"2011","Northwest Territories","2016A000261","Both sexes","50 to 54 years","Persons","249","units","0","v480144","14.1.67","3237","","","","0"
"2012","Northwest Territories","2016A000261","Both sexes","50 to 54 years","Persons","249","units","0","v480144","14.1.67","3326","","","","0"
"2013","Northwest Territories","2016A000261","Both sexes","50 to 54 years","Persons","249","units","0","v480144","14.1.67","3447","","","","0"
